CD_NOM	PLUS_RECENTE_DIFFUSION	CD_NOM_REMPLACEMENT	CD_RAISON_SUPPRESSION	RAISON_SUPPRESSION
685131	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
513723	9.0	519317	1	cd_nom de remplacement à utiliser.
514466	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
514467	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
514469	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
517667	9.0	517860	1	cd_nom de remplacement à utiliser.
517898	5.0	464970	1	cd_nom de remplacement à utiliser.
519201	9.0	464007	1	cd_nom de remplacement à utiliser.
520311	9.0	464275	1	cd_nom de remplacement à utiliser.
520347	9.0	464276	1	cd_nom de remplacement à utiliser.
520642	9.0	515583	1	cd_nom de remplacement à utiliser.
521471	9.0	660008	1	cd_nom de remplacement à utiliser.
521493	7.0	54191	1	cd_nom de remplacement à utiliser.
521557	3.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
521562	8.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
521638	9.0	103682	1	cd_nom de remplacement à utiliser.
521641	8.0	108996	1	cd_nom de remplacement à utiliser.
521643	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
521650	9.0	106222	1	cd_nom de remplacement à utiliser.
521652	9.0	92270	1	cd_nom de remplacement à utiliser.
521657	9.0	105781	1	cd_nom de remplacement à utiliser.
521663	8.0	97234	1	cd_nom de remplacement à utiliser.
521666	9.0	100617	1	cd_nom de remplacement à utiliser.
521669	6.0		1	cd_nom de remplacement à utiliser.
521676	7.0	106220	1	cd_nom de remplacement à utiliser.
526090	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
527453	3.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
527494	9.0	591449	1	cd_nom de remplacement à utiliser.
527699	8.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
527827	9.0	590324	1	cd_nom de remplacement à utiliser.
527845	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
528302	9.0		3	cd_nom à supprimer : enregistrement ambigü à revoir dans les données.
528831	4.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
529251	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
531274	5.0	546161	1	cd_nom de remplacement à utiliser.
531319	9.0	694185	1	cd_nom de remplacement à utiliser.
531322	9.0	694325	1	cd_nom de remplacement à utiliser.
531358	9.0	542803	1	cd_nom de remplacement à utiliser.
533375	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
533394	7.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
533478	7.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
533512	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
533516	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
685132	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
685196	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
686025	9.0	62538	1	cd_nom de remplacement à utiliser.
686133	7.0	655529	1	cd_nom de remplacement à utiliser.
686237	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
686865	9.0	650705	1	cd_nom de remplacement à utiliser.
687101	9.0	657881	1	cd_nom de remplacement à utiliser.
687139	9.0	73944	1	cd_nom de remplacement à utiliser.
687231	9.0	74997	1	cd_nom de remplacement à utiliser.
687737	9.0	73129	1	cd_nom de remplacement à utiliser.
687789	9.0	73880	1	cd_nom de remplacement à utiliser.
687847	9.0	75685	1	cd_nom de remplacement à utiliser.
688014	9.0	73425	1	cd_nom de remplacement à utiliser.
688050	9.0	76104	1	cd_nom de remplacement à utiliser.
688155	9.0	73644	1	cd_nom de remplacement à utiliser.
688218	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
688360	9.0	688359	1	cd_nom de remplacement à utiliser.
688543	9.0	73742	1	cd_nom de remplacement à utiliser.
688657	9.0	76657	1	cd_nom de remplacement à utiliser.
688708	9.0	76687	1	cd_nom de remplacement à utiliser.
688734	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
688736	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
689099	7.0	648667	1	cd_nom de remplacement à utiliser.
689800	9.0	76686	1	cd_nom de remplacement à utiliser.
690485	9.0	596376	1	cd_nom de remplacement à utiliser.
690862	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
691896	8.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692091	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692436	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692440	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692442	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692443	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692469	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692471	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692839	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692935	7.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
692938	7.0		3	cd_nom à supprimer : enregistrement ambigü à revoir dans les données.
692939	7.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
533820	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
533852	7.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
533877	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
534122	7.0	551404	1	cd_nom de remplacement à utiliser.
536493	9.0	527475	1	cd_nom de remplacement à utiliser.
536499	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
538573	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
544232	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
544986	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
544988	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
545008	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
545012	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
545050	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
545108	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
545553	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
545721	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
546511	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
546687	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
546774	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547185	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547243	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547279	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547377	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547402	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547465	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547466	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547545	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547564	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547565	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547577	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
547642	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
548204	6.0	679309	1	cd_nom de remplacement à utiliser.
548275	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
548523	5.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
693057	8.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
693058	8.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
693233	9.0	73454	1	cd_nom de remplacement à utiliser.
693698	9.0	74234	1	cd_nom de remplacement à utiliser.
693840	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
693841	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
693978	9.0		1	cd_nom de remplacement à utiliser.
694714	7.0	650502	1	cd_nom de remplacement à utiliser.
694900	9.0	74250	1	cd_nom de remplacement à utiliser.
695465	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
695937	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
695939	6.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
696897	9.0		2	cd_nom non diffusé mais toujours existant : taxon diffusé à tort, non présent et jamais mentionné en France
696971	7.0	655499	1	cd_nom de remplacement à utiliser.
697119	9.0	74626	1	cd_nom de remplacement à utiliser.
697133	9.0	75107	1	cd_nom de remplacement à utiliser.
697228	9.0	76040	1	cd_nom de remplacement à utiliser.
697335	9.0	74971	1	cd_nom de remplacement à utiliser.
697369	9.0	74938	1	cd_nom de remplacement à utiliser.
697490	9.0	73158	1	cd_nom de remplacement à utiliser.
697567	9.0	76215	1	cd_nom de remplacement à utiliser.
697594	9.0	655507	1	cd_nom de remplacement à utiliser.
697678	9.0	76829	1	cd_nom de remplacement à utiliser.
697831	9.0	73866	1	cd_nom de remplacement à utiliser.
